state_name,jurisdiction_name,location_name,info,address_1,address_2,address_3,contact_fax,contact_phone,latitude,longitude,is_early_dropoff_location,is_early_voting_location,is_elections_office,is_polling_location,scheduletype,is_drop_box,facilitytype_name,tempstring,timezone,continuous_open,continuous_close,schedule_description,is_handicap_accessible,is_staffed_location
Ohio,Licking County,Licking County Board of Elections,Outdoor drop box,20 S. Second St. ,,Newark OH 43055,(740) 670-5081,(740) 670-5080,40.12813,-82.33952,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
District of Columbia,District of Columbia,The ARC,NULL,1901 Mississippi Avenue SE,NULL,Washington DC 20020,NULL,NULL,38.84355746,-76.97532187,Y,NULL,NULL,N,continuous,Y,Business,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Anacostia Library,NULL,1800 Good Hope Road SE,NULL,Washington DC 20020,NULL,NULL,38.86598623,-76.97854393,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Northeast Library,NULL,330 7th Street NE,NULL,Washington DC 20002,NULL,NULL,38.89440853,-76.99643011,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Chevy Chase Library,NULL,5625 Connecticut Avenue NW,NULL,Washington DC 20015,NULL,NULL,38.96557557,-77.07542972,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,West End Library,NULL,2301 L Street NW,NULL,Washington DC 20037,NULL,NULL,38.90396584,-77.05062968,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Martin Luther King Jr. Library,NULL,901 G Street NW,NULL,Washington DC 20001,NULL,NULL,38.89869166,-77.02476625,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Georgetown Library,NULL,3260 R Street NW,NULL,Washington DC 20007,NULL,NULL,38.91340152,-77.06601466,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Mt. Pleasant Library,NULL,3160 16th Street NW,NULL,Washington DC 20010,NULL,NULL,38.93046772,-77.0371446,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Takoma Metro,NULL,327 Cedar Street NW,NULL,Washington DC 20012,NULL,NULL,38.97503585,-77.01756889,Y,NULL,NULL,N,continuous,Y,Metro Station,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Seventh District Police Station,NULL,2455 Alabama Avenue SE,NULL,Washington DC 20020,NULL,NULL,38.85339973,-76.96954788,Y,NULL,NULL,N,continuous,Y,Police Station,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Banneker Community Center,NULL,2500 Georgia Avenue NW,NULL,Washington DC 20001,NULL,NULL,38.92270429,-77.02258308,Y,NULL,NULL,N,continuous,Y,Recreation Center,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Hendley Elementary School,NULL,425 Chesapeake Street SE,NULL,Washington DC 20032,NULL,NULL,38.82898591,-76.99918485,Y,NULL,NULL,N,continuous,Y,School,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Dunbar High School,NULL,101 N Street NW,NULL,Washington DC 20001,NULL,NULL,38.90762655,-77.01269148,Y,NULL,NULL,N,continuous,Y,School,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Eastern Market,NULL,225 7th Street SE,NULL,Washington DC 20003,NULL,NULL,38.88641312,-76.99646843,Y,NULL,NULL,N,continuous,Y,Business,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Rhode Island Place Shopping Center,Around the Giant Grocery store area,1060 Brentwood Road NE,NULL,Washington DC 20018,NULL,NULL,38.92018824,-76.99377059,Y,NULL,NULL,N,continuous,Y,Business,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Monroe Street Market,Outside Busboys and Poets closer to curb,625 Monroe Street NE,NULL,Washington DC 20017,NULL,NULL,38.93205742,-76.99704088,Y,NULL,NULL,N,continuous,Y,Business,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Union Market DC,NULL,1309 5th Street NE,NULL,Washington DC 20002,NULL,NULL,38.90871669,-76.99765027,Y,NULL,NULL,N,continuous,Y,Business,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Sun Trust Bank (Park Area),NULL,1800 Columbia Road NW,NULL,Washington DC 20009,NULL,NULL,38.92215973,-77.04286488,Y,NULL,NULL,N,continuous,Y,Business,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Columbia Heights Shopping Center,NULL,3100 14th Street NW,NULL,Washington DC 20010,NULL,NULL,38.92930077,-77.03298372,Y,NULL,NULL,N,continuous,Y,Business,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Benning Ridge Service Center (DMV),NULL,4525 Benning Road SE,NULL,Washington DC 20019,NULL,NULL,38.88866008,-76.93744805,Y,NULL,NULL,N,continuous,Y,Government,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,BOE Headquarters,NULL,1015 Half Street SE,NULL,Washington DC 20003,NULL,NULL,38.87795235,-77.00792537,Y,NULL,NULL,N,continuous,Y,Government,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Frank D. Reeves Center,NULL,2000 14th Street NW,NULL,Washington DC 20009,NULL,NULL,38.9175693,-77.03251498,Y,NULL,NULL,N,continuous,Y,Government,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Bellevue (William O. Lockridge) Library,NULL,115 Atlantic Street SW,NULL,Washington DC 20032,NULL,NULL,38.83132585,-77.0093649,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Parklands-Turner Library,NULL,1547 Alabama Avenue SE,NULL,Washington DC 20032,NULL,NULL,38.84618686,-76.98125132,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Perry Street Prep Charter School,NULL,1800 Perry Street NE,NULL,Washington DC 20018,NULL,NULL,38.93679648,-76.97859551,Y,NULL,NULL,N,continuous,Y,School,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,UDC Community College @Backus,NULL,5171 South Dakota Avenue NE,NULL,Washington DC 20017,NULL,NULL,38.95334086,-76.99726739,Y,NULL,NULL,N,continuous,Y,School,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Penn Branch Center,Backside Parking Lot,3202 Pennsylvania Avenue SE,NULL,Washington DC 20020,NULL,NULL,38.86999812,-76.96011482,Y,NULL,NULL,N,continuous,Y,Business,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
Ohio,Morgan County,Morgan County Board of Elections,,155 E. Main St.,Room 157 ,McConnelsville OH 43756,(740) 962-3099,(740) 962-3116,39.64874,-81.851685,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Morrow County,Morrow County Board of Elections,,619 W. Marion Rd.,Room 146  ,Mt. Gilead OH 43338,(419) 946-9861,(419) 946-4026,40.549297,-82.849495,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Muskingum County,Muskingum County Board of Elections,,627 Market Street,,Zanesville OH 43701,(740) 455-7178,(740) 455-7120,39.94173,-82.00471,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Paulding County,Paulding County Board of Elections,,105 E. Perry St. ,,Paulding OH 45879,(419) 399-8250,(419) 399-8230,41.13733,-84.580605,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Perry County,Perry County Board of Elections,,200 S. Jackson St.   ,,New Lexington OH 43764,(740) 342-4787,(740) 342-2134,39.713554,-82.20585,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Portage County,Portage County Board of Elections,,449 S. Meridian St.,Room 101 ,Ravenna OH 44266,(330) 297-3518,(330) 297-3511,41.15307,-81.24509,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Stark County,Stark County Board of Elections,,3525 Regent Ave. NE ,,Canton OH 44705,(330) 451-7000,(330) 451-8683,40.835583,-81.33642,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Summit County,Summit County Board of Elections,,470 Grant St. ,,Akron OH 44311,(330) 643-5422,(330) 643-5200,41.070267,-81.518,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Warren County,Warren County Board of Elections,,520 Justice Dr. ,,Lebanon OH 45036,(513) 695-2953,(513) 695-1358,39.42445,-84.20051,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Noble County,Noble County Board of Elections,,140 Court House ,,Caldwell OH 43724,(740) 732-6577,(740) 732-2057,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Pike County,Pike County Board of Elections,,230 Waverly Plaza,Suite 1100 ,Waverly OH 45690,(740) 947-5973,(740) 947-4512,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Allen County,Allen County Board of Elections,Outdoor drop box,204 N. Main St.,,Lima OH 45801,(419) 222-0311,(419) 223-8530,40.74155,-84.10498,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Ashland County,Ashland County Board of Elections,Outdoor drop box,110 Cottage St.,Suite 106 ,Ashland OH 44805,(419) 282-4260,(419) 282-4224,40.868816,-82.31785,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Ashtabula County,Ashtabula County Board of Elections,Outdoor drop box,8 W. Walnut St. ,,Jefferson OH 44047,(440) 576-1445,(440) 576-6915,41.740376,-80.76993,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Athens County,Athens County Board of Elections,Outdoor drop box,15 S. Court St.,Room 130 ,Athens OH 45701,(740) 592-3262,(740) 592-3201,39.328617,-82.10123,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Auglaize County,Auglaize County Board of Elections,Outdoor drop box,209 S. Blackhoof,Room 205 ,Wapakoneta OH 45895,(419) 739-6721,(419) 739-6720,40.56277,-84.19688,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Lucas County,Lucas County Board of Elections,Outdoor drop box,1 Government Center,Suite 300 ,Toledo OH 43604,(419) 213-4069 ,(419) 213-4001 ,NULL,NULL,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Vinton County,Vinton County Board of Elections,Outdoor drop box,31935 SR 93 ,,McArthur OH 45651,(740) 596-1907,(740) 596-5855,NULL,NULL,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Champaign County,Champaign County Board of Elections,Outdoor drop box,1512 South U.S. Hwy 68,Suite L100 ,Urbana OH 43078,(937) 484-1578,(937) 484-1575,NULL,NULL,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Hardin County,Hardin County Board of Elections,,1 Court House Sq.,Suite 40 ,Kenton OH 43326,,(419) 674-2211  ,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Noble County,Noble County Board of Elections,Outdoor drop box,140 Court House ,,Caldwell OH 43724,(740) 732-6577,(740) 732-2057,NULL,NULL,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Sandusky County,Sandusky County Board of Elections,Outdoor drop box,2020 Countryside Dr. ,,Fremont OH 43420,(419) 334-6184,(419) 334-6180,NULL,NULL,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Highland County,Highland County Board of Elections,Outdoor drop box,1575 N. High St.,Suite 200 ,Hillsboro OH 45133,(937) 393-5854,(937) 393-9961,NULL,NULL,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
District of Columbia,District of Columbia,TURKEY THICKET RECREATION CENTER,Gymnasium,1100 MICHIGAN AVENUE NE,NULL,Washington DC 20017,NULL,NULL,38.9382039,-76.9931008,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,DOCK 5 @ UNION MARKET,Event Space,1309 5TH STREET NE,NULL,Washington DC 20002,NULL,NULL,38.9086156,-76.9977223,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,Francis A Gregory Library,NULL,3660 Alabama Avenue SE,NULL,Washington DC 20020,NULL,NULL,38.8648716,-76.95420121,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Deanwood Library,NULL,1350 49th Street NE,NULL,Washington DC 20019,NULL,NULL,38.90844496,-76.93215558,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Petworth Library,NULL,4200 Kansas Avenue NW,NULL,Washington DC 20011,NULL,NULL,38.94220022,-77.02613743,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Palisades Library,NULL,4901 V Street NW,NULL,Washington DC 20007,NULL,NULL,38.9183818,-77.09717464,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Cleveland Park Library,NULL,4901 V Street NW,NULL,Washington DC 20007,NULL,NULL,38.9183818,-77.09717464,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Tenley-Friendship Library,NULL,4450 Wisconsin Avenue NW,NULL,Washington DC 20016,NULL,NULL,38.94760729,-77.07994743,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Sixth District Police Station,NULL,5002 Hayes Street NE,NULL,Washington DC 20019,NULL,NULL,38.90036493,-76.9301502,Y,NULL,NULL,N,continuous,Y,Police Station,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Fourth District Police Station,NULL,6001 Georgia Avenue NW,NULL,Washington DC 20011,NULL,NULL,38.96312578,-77.02741098,Y,NULL,NULL,N,continuous,Y,Police Station,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Second District Police Station,NULL,3320 Idaho Avenue NW,NULL,Washington DC 20016,NULL,NULL,38.93484617,-77.07483805,Y,NULL,NULL,N,continuous,Y,Police Station,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Ridge Road Community Center,NULL,830 Ridge Road SE,NULL,Washington DC 20019,NULL,NULL,38.87643362,-76.94072305,Y,NULL,NULL,N,continuous,Y,Recreation Center,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
Ohio,Lorain County,Lorain County Board of Elections,,1985 North Ridge Rd. E ,,Lorain OH 44055,,(440) 326-5900  ,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,Joseph H. Cole Recreation Center,NULL,1299 Neal Street NE,NULL,Washington DC 20002,NULL,NULL,38.90411774,-76.98850077,Y,NULL,NULL,N,continuous,Y,Recreation Center,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Lamond Recreation Center,NULL,20 Tuckerman Street NE,NULL,Washington DC 20011,NULL,NULL,38.96772726,-77.00823768,Y,NULL,NULL,N,continuous,Y,Recreation Center,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Stead Recreation Center,NULL,1625 P Street NW,NULL,Washington DC 20036,NULL,NULL,38.91002497,-77.03762074,Y,NULL,NULL,N,continuous,Y,Recreation Center,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Guy Mason Recreation Center,NULL,3600 Calvert Street NW,NULL,Washington DC 20007,NULL,NULL,38.92215059,-77.07119822,Y,NULL,NULL,N,continuous,Y,Recreation Center,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Shaw (Watha T. Daniel) Library,NULL,1630 7th Street NW,NULL,Washington DC 20001,NULL,NULL,38.91244216,-77.02221836,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Woodridge Library,NULL,1801 Hamlin Street NE,NULL,Washington DC 20018,NULL,NULL,38.92741373,-76.97863547,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Shephard Park (Juanita E. Thornton) Library,NULL,7420 Georgia Avenue NW,NULL,Washington DC 20012,NULL,NULL,38.98029047,-77.02700556,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Benning (Dorothy I. Height) Library,NULL,3935 Benning Road NE,NULL,Washington DC 20019,NULL,NULL,38.89413388,-76.94780521,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
Ohio,Champaign County,Champaign County Board of Elections,,1512 South U.S. Hwy 68,Suite L100 ,Urbana OH 43078,(937) 484-1578,(937) 484-1575,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,Capital View Library,NULL,5001 Central Avenue SE,NULL,Washington DC 20019,NULL,NULL,38.88895483,-76.92957721,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Southwest Library,NULL,425 M Street SW,NULL,Washington DC 20024,NULL,NULL,38.87684182,-77.01871456,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Rosedale Library,NULL,1701 Gales Street NE,NULL,Washington DC 20002,NULL,NULL,38.89781195,-76.97913403,Y,NULL,NULL,N,continuous,Y,Library,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
Ohio,Clinton County,Clinton County Board of Elections,,111 S. Nelson Ave.,Suite 4,Wilmington OH 45177,(937) 383-3538,(937) 382-3537,39.443268,-83.85176,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Columbiana County,Columbiana County Board of Elections,,7989 Dickey Dr.,Suite 3 ,Lisbon OH 44432,(330) 424-6661,(330) 424-1448,40.785667,-80.77284,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Coshocton County,Coshocton County Board of Elections,,724 S. 7th St.,Room 100 ,Coshocton OH 43812,(740) 623-6524,(740) 622-1117,40.266975,-81.859695,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Trumbull County,Trumbull County Board of Elections,,2947 Youngstown Rd. SE,,Warren OH 44484,(330) 369-4160,(330) 369-4050,41.22148,-80.782715,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,COLUMBIA HEIGHTS COMMUNITY CENTER,Gymnasium,1480 GIRARD STREET NW,NULL,Washington DC 20009,NULL,NULL,38.9251495,-77.0351963,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,PRINCE HALL CENTER (MASONIC TEMPLE),Ballroom,1000 U STREET NW,NULL,Washington DC 20001,NULL,NULL,38.9168397,-77.0263125,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Delaware County,Delaware County Board of Elections,,2079 U.S. HWY 23 North ,,Delaware OH 43015,(740) 833-2079,(740) 833-2080,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,HARDY MIDDLE SCHOOL,Gymnasium,1819 35TH STREET NW,NULL,Washington DC 20007,NULL,NULL,38.9154072,-77.0690316,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,CAPITAL ONE SPORTS ARENA,Concourse Area,601 F STREET NW,NULL,Washington DC 20004,NULL,NULL,38.8979456,-77.021193,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Lucas County,Lucas County Board of Elections,,1 Government Center,Suite 300 ,Toledo OH 43604,(419) 213-4069 ,(419) 213-4001 ,NULL,NULL,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,Patterson Elementary School,NULL,4399 South Capitol Terrace SW,NULL,Washington DC 20032,NULL,NULL,38.82678236,-77.00823801,Y,NULL,NULL,N,continuous,Y,School,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,Department of Human Services,NULL,2100 Martin Luther King Jr. Avenue SE,NULL,Washington DC 20020,NULL,NULL,38.86535189,-76.98922845,Y,NULL,NULL,N,continuous,Y,Government,dc-drop-box,US/Eastern,2020/10/05 01:00,2020/11/03 20:00,NULL,U,U
District of Columbia,District of Columbia,OMNI SHOREHAM HOTEL,Ballroom,2500 CALVERT STREET NW,NULL,Washington DC 20008,NULL,NULL,38.9226587,-77.0533136,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,UNIVERSITY OF THE DISTRICT OF COLUMBIA,TBD,4200 CONNECTICUT AVENUE NW,NULL,Washington DC 20008,NULL,NULL,38.9439072,-77.0644019,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,IDA B. WELLS MIDDLE SCHOOL,Gymnasium,405 SHERIDAN STREET NW,NULL,Washington DC 20011,NULL,NULL,38.9665997,-77.0195231,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,EMERY HEIGHTS COMMUNITY CENTER,Gymnasium,5801 GEORGIA AVENUE NW,NULL,Washington DC 20011,NULL,NULL,38.958654,-77.0278703,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
Ohio,Hardin County,Hardin County Board of Elections,Outdoor drop box,1 Court House Sq.,Suite 40 ,Kenton OH 43326,,(419) 674-2211  ,NULL,NULL,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Defiance County,Defiance County Board of Elections,Outdoor drop box,1300 E. Second St.,Suite 103 ,Defiance OH 43512,(419) 782-5773,(419) 782-8543,41.282776,-84.34169,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Monroe County,Monroe County Board of Elections,Outdoor drop box,117 N Main St,Suite 12 ,Woodsfield OH 43793,(740) 472-2517,(740) 472-0929,39.76345,-81.11543,Y,N,N,NULL,continuous,Y,Government,ohio-boe-dropbox,US/Eastern,2020/10/05 08:00,2020/11/03 19:30,NULL,U,U
Ohio,Allen County,Allen County Board of Elections,,204 N. Main St.,,Lima OH 45801,(419) 222-0311,(419) 223-8530,40.74155,-84.10498,Y,Y,Y,N,hours,N,Government,ohio-boe-offices,US/Eastern,NULL,NULL,NULL,U,U
District of Columbia,District of Columbia,MURCH ELEMENTARY SCHOOL,Gymnasium,4810 36th St NW,NULL,Washington DC 20008,NULL,NULL,38.9529525,-77.070474,Y,Y,NULL,N,hours,NULL,Unknown,dc-early-voting,US/Eastern,NULL,NULL,NULL,U,U
